7.427832372983297, 0
5.319139344824685, 1
5.7362355344435745, 2
2.286734736470792, 3
0.9138904527613991, 4
5.822404110005924, 5
0.31442094260128217, 6
6.459307485818863, 7
5.26732871335532, 8
0.8043649011524394, 9
7.686972613518055, 10
1.928133143319024, 11
0.20033114475922453, 12
0.24989754418757829, 13
0.045808083123781464, 14
0.002388253516983241, 15
0.006862010561033255, 16
0.0008547911683207429, 17
0.0007894126109830621, 18
0.0002921712022927952, 19
11765.411449148693, 20
11544.443790294456, 21
46.25579268569643, 22
27.787142148660497, 23
22.203235833166847, 24
8.623231065258247, 25
4.255547885653372, 26
2.45654955052305, 27
4.093647738169555, 28
10468.25051962723, 29
0.37329619170213846, 30
0.5223831739276648, 31
0.13685656679081148, 32
0.05360207101330161, 33
0.04949334366635109, 34
0.020662006145964067, 35
0.010686163104158672, 36
0.006287255617886937, 37
0.005864787890459411, 38
0.005469593110016528, 39
4.714678519915651, 40
4.063402866261943, 41
3.5187135151669886, 42
8725.396148915104, 43
24.623734113973722, 44
14.163544794065611, 45
7.537235465996878, 46
2.2644953904285408, 47
2.0195688245488177, 48
1.3098172118660234, 49
0.042729460769144065, 50
0.06637288558627574, 51
4.081558840964675, 52
8.531368501913676, 53
3.82764613618409, 54
0.3293079297989607, 55
0.6704132809536532, 56
10517.979633730494, 57
2.4845652747899294, 58
10112.269953912222, 59
176.55389717950797, 60
222.55937714046902, 61
138.15149460898505, 62
102.25313249031703, 63
41.47136404365301, 64
18.16130701204141, 65
12.659162758953041, 66
9.405227570691043, 67
7.238394782981938, 68
21.885335841216147, 69
16.903822026848793, 70
5.5507956879585985, 71
0.7086390199139714, 72
0.5943159531499532, 73
0.5342188999755308, 74
0.4936402848456055, 75
0.45291480410378426, 76
0.416399497538805, 77
0.38310057239141315, 78
10491.7326192761, 79
7.358887080615432, 80
0.8374940576031804, 81
0.732254789249661, 82
4.024743331435065, 83
0.5439255776000209, 84
0.47778486891184, 85
0.4247325898613781, 86
0.3800435283725771, 87
0.34161643002880737, 88
0.30828778390423395, 89
9474.552741968628, 90
33.013336256719555, 91
27.29206266608089, 92
14.377609191613052, 93
7.584849193007228, 94
6.925656121697102, 95
3.633562710404826, 96
6874.4431245126925, 97
19.72340293938114, 98
20.309947598415118, 99
